ProDataCSV

Title: Mon Apr 22 15:27:14 2024

Remarks:
#User: SX User
#Date: 2024/04/22
#Samples per point: 20
#Sample period: 1.00 ms

Last Modified: Mon Apr 22 15:48:45 2024 by unknown.

Options:

Available Dimensions:,2
Wavelength,Wavelength: 175.091nm - 722.055nm,Step Size: 2.2nm
Time,25 time points over 0.5s,linear,oversampled,external trigger,pressure hold in operation

Available Properties: ,2
PhotodiodeArray,PhotodiodeArray
Count,

Data:


PhotodiodeArray
Wavelength,Time
,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,
197.201,-0.000824871,-0.000824871,-0,-0,-0,-0.000824871,-0,-0,-0,-0,-0,-0.000824871,-0,-0,-0.000824871,-0,-0.00164818,-0,-0,-0,-0,-0,-0,-0.000824871,-0
199.409,-0,0.000826441,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.000826441,-0,-0,-0,-0,-0,-0
201.616,-0,-0.00164818,-0,-0,-0,-0,0.000826441,-0,0.000826441,-0,-0,0.000826441,-0,-0,-0,-0,-0,0.000826441,-0,0.000826441,0.000826441,-0,-0,-0,-0
203.823,-0,0.000828016,0.000828016,-0,-0.000826441,-0,-0,0.000828016,0.00165761,0.000828016,-0,-0,0.000828016,-0,-0,-0,-0,0.000828016,-0,-0.000826441,0.000828016,-0,-0,0.000828016,-0
206.03,-0,-0,-0,-0.000826441,0.000828016,-0,-0.000826441,-0.000826441,-0.000826441,-0,-0.000826441,0.000828016,-0.000826441,-0,0.000828016,-0,-0,-0,-0,-0,-0.000826441,-0.000826441,-0,-0,-0
208.236,-0,-0.000828016,-0.000828016,-0,-0.000828016,-0,-0,-0.000828016,-0.000828016,-0,-0,-0,-0,0.000829598,-0.000828016,-0.000828016,-0,-0.000828016,-0,-0,-0,0.000829598,-0.000828016,-0.000828016,0.000829598
210.441,-0,-0,0.000828016,0.000828016,-0.000826441,-0.000826441,0.000828016,-0.000826441,-0,-0,-0,-0.000826441,-0,-0,-0.000826441,-0.000826441,-0,-0.000826441,-0.000826441,-0,-0.000826441,-0,-0.000826441,-0,-0
212.646,0.000829598,-0,-0,-0,-0,-0,-0,0.000829598,-0.000828016,-0,-0,-0.000828016,0.000829598,-0,0.000829598,-0.000828016,-0.000828016,0.00166078,-0.000828016,0.000829598,-0,-0.000828016,-0.000828016,0.000829598,-0
214.85,-0,-0,-0,-0,-0,-0.000828016,-0.000828016,-0,-0,-0,-0.000828016,-0,0.000829598,-0,-0,-0,-0,-0,0.00166078,0.000829598,-0.000828016,-0,-0.000828016,-0.000828016,0.000829598
217.054,-0.00083278,0.00083438,-0.00166397,0.00083438,-0,0.00083438,-0,0.00083438,-0.00083278,-0,-0.00083278,-0,0.00083438,0.00083438,-0,-0,0.00083438,0.00167037,0.00083438,0.00083438,-0,0.00083438,-0.00166397,-0.00083278,-0
219.257,-0.000829598,-0.000829598,-0.00165761,0.000831186,0.000831186,-0,-0.000829598,0.000831186,-0.000829598,0.000831186,-0.000829598,0.000831186,-0.000829598,-0,-0,-0.000829598,-0,-0.000829598,0.000831186,-0.000829598,-0,-0.000829598,-0,0.00166397,-0
221.46,0.00083278,-0,-0,0.00083278,-0,-0.000831186,0.00083278,-0,-0.00166078,-0.000831186,0.00083278,0.00083278,-0.000831186,-0,-0,-0,0.00083278,-0,0.00166716,0.00166716,-0,0.00166716,-0,0.00083278,-0
223.662,-0.000829598,0.00166397,0.000831186,0.000831186,0.000831186,-0.000829598,0.000831186,-0,0.00166397,-0.000829598,-0.000829598,-0.000829598,-0.000829598,-0,-0.000829598,-0.000829598,-0.00165761,0.000831186,0.00166397,-0.000829598,-0.000829598,-0.000829598,0.00166397,-0,-0
225.863,-0,-0,0.00083278,-0,-0,-0,-0,0.00166716,-0,0.00166716,0.00083278,-0.000831186,0.00334074,0.00083278,0.00083278,-0,0.00166716,-0,-0,0.00083278,0.00083278,-0,0.00083278,-0,0.00083278
228.064,0.000829598,0.000829598,0.000829598,-0,-0,0.000829598,0.000829598,-0,0.000829598,-0,-0,0.00166078,0.000829598,-0,0.000829598,-0,0.000829598,0.000829598,0.000829598,0.000829598,-0,-0,-0,0.000829598,0.00166078
230.265,0.000829598,-0.000828016,-0,0.00166078,0.000829598,-0,0.000829598,-0,0.00166078,-0.000828016,0.000829598,0.000829598,0.000829598,0.000829598,-0,0.000829598,-0.000828016,0.000829598,0.00166078,0.000829598,0.000829598,-0,-0,0.000829598,0.000829598
232.465,0.000826441,0.000826441,0.000826441,0.000826441,0.000826441,0.000826441,0.000826441,0.000826441,0.000826441,0.00165446,0.000826441,0.000826441,0.00165446,0.00165446,0.000826441,0.000826441,-0,0.000826441,0.00165446,0.000826441,0.000826441,0.00165446,0.000826441,0.000826441,0.000826441
234.664,-0,0.000826441,0.000826441,-0,-0,-0,-0,-0,-0,0.000826441,-0,-0,-0,-0,0.000826441,0.000826441,-0,-0,0.000826441,-0,-0,0.000826441,-0,0.000826441,-0
236.863,0.00328391,0.00328391,0.0024606,0.0024606,0.00328391,0.00328391,0.00328391,0.00410878,0.00328391,0.00328391,0.0024606,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00328391,0.00410878,0.0024606,0.0024606
239.061,0.0197261,0.0181146,0.0213436,0.0205341,0.0245968,0.0254139,0.0221546,0.0205341,0.0229671,0.0221546,0.0141119,0.0237812,0.0173111,0.0237812,0.0229671,0.0254139,0.0213436,0.0181146,0.0221546,0.0262325,0.0173111,0.0197261,0.0237812,0.0213436,0.0189196
241.259,0.0104117,0.011165,0.0119196,0.011165,0.0119196,0.0126756,0.0119196,0.0141915,0.0141915,0.0119196,0.011165,0.0119196,0.0134329,0.0134329,0.0134329,0.0119196,0.0141915,0.0134329,0.0134329,0.0134329,0.0141915,0.0141915,0.0126756,0.0126756,0.0119196
243.456,0.0141246,0.0141246,0.0191788,0.0184532,0.0177288,0.0184532,0.0206338,0.0206338,0.0199057,0.0199057,0.0184532,0.0220936,0.0213631,0.0213631,0.0206338,0.0191788,0.0199057,0.0199057,0.0206338,0.0213631,0.0184532,0.0220936,0.0220936,0.0184532,0.0206338
245.653,0.0139785,0.0153336,0.0166928,0.0187398,0.0207964,0.0201098,0.022173,0.0201098,0.0201098,0.022173,0.0214842,0.0214842,0.022173,0.022173,0.0207964,0.022173,0.0207964,0.0228629,0.0214842,0.0214842,0.0214842,0.022173,0.0207964,0.0207964,0.022173
247.849,0.018322,0.020911,0.0235155,0.0274517,0.0267932,0.0274517,0.0281112,0.0294333,0.0287717,0.0307594,0.0287717,0.0294333,0.0314239,0.0287717,0.0300958,0.0300958,0.0300958,0.0287717,0.0300958,0.0294333,0.0307594,0.0287717,0.0294333,0.0294333,0.0287717
250.045,0.0156195,0.0193052,0.023645,0.0255183,0.0261446,0.0261446,0.0273998,0.0286586,0.0286586,0.0280287,0.0286586,0.0292894,0.0305537,0.0286586,0.0299211,0.0299211,0.0292894,0.0286586,0.0292894,0.0286586,0.0280287,0.0292894,0.0292894,0.0292894,0.0286586
252.24,0.0168736,0.020448,0.0228475,0.0252602,0.0258655,0.0264716,0.0282951,0.0282951,0.0295151,0.0289047,0.0295151,0.0301263,0.0289047,0.0289047,0.0289047,0.0282951,0.0289047,0.0301263,0.0301263,0.0301263,0.0289047,0.0301263,0.0301263,0.0282951,0.0289047
254.435,0.00614446,0.0123771,0.0158148,0.0169668,0.0198602,0.0198602,0.0216055,0.0216055,0.0210229,0.0221888,0.0221888,0.0216055,0.0227729,0.0227729,0.0233579,0.0233579,0.0233579,0.0227729,0.0216055,0.0221888,0.0216055,0.0227729,0.0227729,0.0216055,0.0216055
256.629,0.0224685,0.0274382,0.0274382,0.027994,0.027994,0.030224,0.0296654,0.0307833,0.0313433,0.0324655,0.0313433,0.0307833,0.031904,0.031904,0.0330277,0.0313433,0.0307833,0.031904,0.0307833,0.0324655,0.0324655,0.031904,0.031904,0.031904,0.031904
258.822,0.0138986,0.0205059,0.0251398,0.0272153,0.0298237,0.0303472,0.0308714,0.0308714,0.0329745,0.0335019,0.0345586,0.0335019,0.0340299,0.0335019,0.0335019,0.0340299,0.0340299,0.0335019,0.0340299,0.0345586,0.0335019,0.0340299,0.0345586,0.0335019,0.0329745
261.015,0.0156769,0.0213478,0.0261309,0.0285423,0.0319409,0.0329168,0.0334056,0.033895,0.0348753,0.0353663,0.0358579,0.03635,0.0368427,0.0358579,0.03635,0.03635,0.0368427,0.0358579,0.0358579,0.0368427,0.03635,0.0348753,0.0368427,0.03635,0.0353663
263.207,0.00673338,0.0140039,0.0205217,0.0240382,0.0266945,0.0284744,0.0284744,0.0298141,0.0307096,0.031158,0.0302616,0.0307096,0.031158,0.031158,0.0307096,0.0307096,0.0307096,0.031158,0.031158,0.031158,0.0302616,0.032506,0.0316069,0.0307096,0.0307096
265.399,0.0153186,0.0237667,0.0300157,0.0331742,0.0359569,0.0383563,0.0387575,0.0399633,0.04279,0.044007,0.0444135,0.0452275,0.042385,0.04279,0.0468602,0.043601,0.043601,0.04279,0.042385,0.0444135,0.0452275,0.0452275,0.0444135,0.0444135,0.0452275
267.591,0.0184553,0.0242167,0.0307475,0.0349235,0.0377299,0.0402005,0.0416186,0.0426852,0.0433978,0.0448264,0.0448264,0.0455424,0.0448264,0.0444688,0.0444688,0.0444688,0.0455424,0.0451843,0.0462597,0.0451843,0.0459009,0.0448264,0.0448264,0.0459009,0.0451843
269.781,0.0153008,0.0248069,0.0320756,0.0357561,0.0382272,0.0410241,0.0428987,0.0435254,0.0450961,0.0444671,0.045726,0.045726,0.0463568,0.0463568,0.0463568,0.0463568,0.0460413,0.0460413,0.0469885,0.0463568,0.0460413,0.0469885,0.0460413,0.0463568,0.0469885
271.972,0.015123,0.0254167,0.0313329,0.0378802,0.0425783,0.0459255,0.0459255,0.0462056,0.0464858,0.0464858,0.0467663,0.0467663,0.0470469,0.0470469,0.0467663,0.0467663,0.0470469,0.0467663,0.0467663,0.0470469,0.0470469,0.0470469,0.0476088,0.0470469,0.0470469
274.161,0.0152978,0.0237638,0.0309058,0.0351477,0.0379147,0.0401918,0.0417166,0.042736,0.0435022,0.0442697,0.0442697,0.0445259,0.0458089,0.0463231,0.045552,0.045552,0.0460659,0.046838,0.0473535,0.0452952,0.0465805,0.0465805,0.046838,0.0460659,0.0463231
276.35,0.0138095,0.0222649,0.0287747,0.0341961,0.0384867,0.0401667,0.0401667,0.0408887,0.041612,0.0418533,0.0418533,0.0425781,0.0423364,0.04282,0.0423364,0.043062,0.043062,0.0425781,0.04282,0.043062,0.04282,0.043062,0.043062,0.04282,0.04282
278.539,0.0123937,0.0204076,0.0265165,0.0304075,0.0329439,0.0350301,0.0366598,0.03736,0.0380615,0.0382955,0.038764,0.0389985,0.0397025,0.0394677,0.0397025,0.0394677,0.0394677,0.0394677,0.0389985,0.0397025,0.0399375,0.0397025,0.0401725,0.0399375,0.0401725
280.727,0.0116567,0.0184927,0.0238599,0.0274753,0.0297503,0.031808,0.0327257,0.0334152,0.0345669,0.0347976,0.0345669,0.0352594,0.0350284,0.0354904,0.0357216,0.0361844,0.035953,0.0357216,0.0352594,0.0361844,0.035953,0.0357216,0.0357216,0.0357216,0.036416
282.915,0.0101229,0.0162676,0.0218284,0.0245231,0.0261028,0.0279152,0.0295073,0.0297352,0.0301914,0.0306481,0.0315628,0.031334,0.0317918,0.031334,0.0315628,0.0317918,0.0317918,0.0317918,0.032021,0.0317918,0.0315628,0.0317918,0.0315628,0.0322502,0.0317918
285.102,0.00981739,0.0145923,0.0189791,0.0211893,0.0231881,0.0249726,0.0256436,0.02654,0.0276631,0.0276631,0.0274382,0.0278881,0.0276631,0.0281131,0.0283383,0.0278881,0.0276631,0.0281131,0.0283383,0.0281131,0.0281131,0.0283383,0.0283383,0.0281131,0.0283383
287.288,0.00960036,0.0127774,0.0170499,0.0196337,0.0215817,0.0226677,0.0224503,0.0235384,0.0239745,0.0248479,0.0250665,0.0248479,0.0248479,0.0250665,0.0246294,0.0248479,0.0252852,0.0250665,0.0248479,0.0250665,0.0248479,0.0250665,0.0255041,0.0250665,0.0250665
289.474,0.00839436,0.0124494,0.0155158,0.0169542,0.0188106,0.0206749,0.0217142,0.0238001,0.0242185,0.0252663,0.0252663,0.0252663,0.0263166,0.0252663,0.0254761,0.0254761,0.0258961,0.0256861,0.0267374,0.0265269,0.0261063,0.0261063,0.0254761,0.0263166,0.0254761
291.659,0.00737231,0.0106255,0.013323,0.0152601,0.0158429,0.016816,0.0172058,0.0179866,0.018182,0.0183775,0.018182,0.0187687,0.0195523,0.0189645,0.0191603,0.0191603,0.0193563,0.0191603,0.0195523,0.0189645,0.0189645,0.0191603,0.0185731,0.0195523,0.0189645
293.844,0.00775546,0.0104313,0.012584,0.0138446,0.0145667,0.0154709,0.0160143,0.016377,0.0161956,0.016377,0.0169215,0.0167399,0.0169215,0.0171032,0.0165584,0.017285,0.0171032,0.017285,0.0169215,0.0176487,0.0174668,0.0171032,0.0169215,0.0174668,0.0171032
296.029,0.0073129,0.00944864,0.0114295,0.0124233,0.0125891,0.0134194,0.0137519,0.0142512,0.014751,0.0142512,0.0144177,0.0154184,0.0162541,0.0155854,0.0150846,0.0155854,0.0157525,0.0159196,0.0167563,0.0160868,0.0144177,0.0160868,0.0159196,0.0164214,0.0160868
298.212,0.00678599,0.00812618,0.00962014,0.010669,0.0111193,0.0117204,0.0120212,0.0121717,0.0121717,0.0123223,0.0123223,0.0127743,0.0129251,0.0126236,0.0123223,0.0130759,0.0124729,0.0127743,0.0127743,0.0127743,0.0126236,0.0135287,0.0127743,0.0127743,0.0130759
300.396,0.00662047,0.00795676,0.00929718,0.00983451,0.00996894,0.0106417,0.0107764,0.0110459,0.0107764,0.0115854,0.0113156,0.0113156,0.0117204,0.0117204,0.0113156,0.0118554,0.0117204,0.0114505,0.0117204,0.0119905,0.0118554,0.0115854,0.0117204,0.0114505,0.0113156
302.578,0.00623541,0.00718442,0.00813552,0.00849272,0.00849272,0.00861185,0.00885021,0.00908871,0.00908871,0.009208,0.00932733,0.009208,0.00956608,0.00956608,0.00944669,0.00944669,0.00944669,0.00944669,0.00968551,0.00944669,0.00980497,0.00968551,0.00968551,0.00980497,0.00992446
304.76,0.00720794,0.00794591,0.00826256,0.00836817,0.00836817,0.00826256,0.0084738,0.00857945,0.00857945,0.00857945,0.00857945,0.00868513,0.00857945,0.00857945,0.00857945,0.00857945,0.00857945,0.00868513,0.00868513,0.00857945,0.00857945,0.00868513,0.00857945,0.00868513,0.00868513
306.942,0.00613001,0.00659795,0.00706639,0.0073477,0.00669159,0.00716014,0.0073477,0.00762919,0.00772306,0.00791087,0.00753534,0.00781695,0.00791087,0.00753534,0.0080048,0.00744151,0.00772306,0.00781695,0.00772306,0.00781695,0.00781695,0.00791087,0.00781695,0.00781695,0.0080048
309.123,0.0060483,0.00587915,0.00596372,0.0060483,0.00596372,0.00596372,0.00596372,0.0061329,0.0060483,0.0060483,0.0060483,0.0061329,0.0061329,0.0060483,0.0060483,0.0060483,0.0061329,0.0060483,0.0061329,0.00621752,0.0060483,0.0060483,0.00621752,0.00621752,0.0061329
311.304,0.0046416,0.00448607,0.00448607,0.00471938,0.0042529,0.0042529,0.0041752,0.0042529,0.0042529,0.00433061,0.00448607,0.00440833,0.00440833,0.0042529,0.00448607,0.00456383,0.00433061,0.00471938,0.00440833,0.00456383,0.0046416,0.00440833,0.0046416,0.00448607,0.0046416
313.484,0.00490568,0.00468483,0.00461124,0.00453766,0.0044641,0.00431701,0.00416996,0.00394949,0.00409646,0.0044641,0.00439055,0.0044641,0.00424348,0.0044641,0.00439055,0.00431701,0.00453766,0.00453766,0.00461124,0.0044641,0.00431701,0.00453766,0.00453766,0.0044641,0.00439055
315.663,0.00426479,0.00376507,0.00369373,0.00355108,0.00326592,0.00319466,0.00319466,0.00319466,0.00312341,0.00319466,0.00347977,0.00319466,0.00319466,0.00326592,0.00333719,0.00326592,0.00333719,0.00319466,0.00333719,0.00340848,0.00326592,0.00326592,0.00326592,0.0036224,0.0036224
317.842,0.00380839,0.00310061,0.00310061,0.00317133,0.00267649,0.00260585,0.00246459,0.00232338,0.00246459,0.00260585,0.00246459,0.00253521,0.00253521,0.00260585,0.00253521,0.00239398,0.00267649,0.00274715,0.00267649,0.00267649,0.00267649,0.00267649,0.00267649,0.00281782,0.00274715
320.02,0.00317649,0.00253933,0.00246859,0.00225645,0.00197375,0.0019031,0.00197375,0.0019031,0.00176185,0.00169123,0.00183247,0.0019031,0.00183247,0.00169123,0.0019031,0.00197375,0.00197375,0.00183247,0.0019031,0.00183247,0.00197375,0.00204441,0.00204441,0.00211507,0.00211507
322.198,0.0034135,0.00284272,0.00262887,0.00227268,0.00220148,0.00205911,0.00177452,0.00191679,0.00198795,0.00177452,0.00198795,0.00184565,0.00191679,0.00205911,0.00184565,0.00191679,0.00198795,0.00198795,0.00198795,0.00184565,0.00198795,0.00205911,0.00213029,0.00227268,0.00220148
324.376,0.00294487,0.00222476,0.00222476,0.00193706,0.00179327,0.00164954,0.00150585,0.00157769,0.00150585,0.00150585,0.0017214,0.00157769,0.00150585,0.00164954,0.00150585,0.00143403,0.0017214,0.00157769,0.00164954,0.00164954,0.00179327,0.00193706,0.00179327,0.0017214,0.00179327
326.552,0.00268644,0.00210418,0.00203145,0.00181334,0.00159534,0.00145007,0.00115967,0.00130484,0.00115967,0.00137745,0.00123225,0.00115967,0.00130484,0.00137745,0.0015227,0.00123225,0.00145007,0.00130484,0.00145007,0.0015227,0.00123225,0.0015227,0.00166799,0.00166799,0.00166799
328.729,0.00211053,0.00189172,0.00152729,0.00152729,0.00116316,0.00101759,0.00101759,0.00094483,0.00101759,0.00109037,0.00094483,0.00094483,0.00109037,0.00094483,0.00101759,0.00130877,0.00116316,0.00116316,0.00123596,0.00116316,0.00101759,0.00116316,0.00116316,0.00130877,0.00130877
330.904,0.00202199,0.00166023,0.00137104,0.00129877,0.000937612,0.000937612,0.00072106,0.00072106,0.000793232,0.00072106,0.000793232,0.00072106,0.00072106,0.000865416,0.000937612,0.00100982,0.00072106,0.000793232,0.000793232,0.00100982,0.000865416,0.00100982,0.00115427,0.00100982,0.00115427
333.079,0.00177162,0.00127484,0.0010621,0.001133,0.000920341,0.000849476,0.000707781,0.000566133,0.000353746,0.000566133,0.000636951,0.000566133,0.000778623,0.000707781,0.000707781,0.000707781,0.000636951,0.000778623,0.000778623,0.000707781,0.000849476,0.000778623,0.000920341,0.000991217,0.000849476
335.254,0.00151707,0.0011028,0.00117181,0.000964793,0.000551048,0.000688919,0.000482129,0.000551048,0.000206561,0.00041322,0.000482129,0.00041322,0.00041322,0.000619978,0.00041322,0.000619978,0.000482129,0.000551048,0.000619978,0.000757871,0.000688919,0.000895808,0.000826834,0.000826834,0.000688919
337.428,0.00133056,0.0008644,0.0008644,0.00066477,0.00039874,0.000531735,0.000465232,0.000199324,0.000265786,0.00039874,0.000332258,0.000199324,0.000531735,0.000332258,0.00039874,0.000332258,0.000465232,0.000531735,0.000465232,0.000531735,0.000465232,0.00039874,0.000598248,0.000531735,0.000531735
339.602,0.00127434,0.000636702,0.000700424,0.00057299,0.000254569,0.000318234,0.000127266,0.000127266,0.000127266,0.000254569,0.000318234,0.000254569,0.000190913,0.000318234,0.000318234,0.000318234,0.000381909,0.000381909,0.000381909,0.000318234,0.000318234,0.000381909,0.000445593,0.000509287,0.00057299
341.775,0.00084835,0.000484569,0.000363376,0.000302792,6.05415e-005,-6.05331e-005,-6.05331e-005,6.05415e-005,-6.05331e-005,-6.05331e-005,-0,-0,0.000121091,6.05415e-005,6.05415e-005,6.05415e-005,0.000121091,6.05415e-005,0.000121091,0.000121091,0.000302792,0.00018165,0.000242217,0.00018165,0.000302792
343.947,0.00062846,0.000342684,0.000342684,0.000171308,-0.000114168,-0.000114168,-0.000285363,-0.000114168,-0.000114168,-0.000114168,-5.70877e-005,-0.000228306,-0.000114168,-0,-5.70877e-005,-5.70877e-005,-0.000114168,-0.000171241,5.70952e-005,0.000228426,5.70952e-005,5.70952e-005,0.000114198,5.70952e-005,0.000114198
346.119,0.000375015,0.000107114,0.000107114,5.35538e-005,-0.000214149,-0.000428193,-0.000481687,-0.000428193,-0.000481687,-0.000428193,-0.00026767,-0.000321184,-0.000428193,-0.000374692,-0.000214149,-0.00026767,-0.00026767,-0.00026767,-0.00026767,-0.000160622,-0.000214149,-0.000107088,-0.000160622,-0.000160622,-0
348.29,0.000200136,-5.00195e-005,-0.000200044,-0.000350016,-0.000399995,-0.000399995,-0.000449968,-0.000449968,-0.000649805,-0.000549898,-0.000399995,-0.000499936,-0.000399995,-0.000549898,-0.000549898,-0.000549898,-0.000399995,-0.000350016,-0.000350016,-0.000399995,-0.000350016,-0.00025004,-0.000350016,-0.000200044,-0.000150041
350.461,9.32262e-005,-0.000419271,-0.000139802,-0.000372705,-0.000558938,-0.00074509,-0.00069856,-0.00074509,-0.00069856,-0.00069856,-0.00074509,-0.000605483,-0.000512387,-0.00069856,-0.000512387,-0.000512387,-0.000605483,-0.000512387,-0.000558938,-0.000512387,-0.000512387,-0.000465831,-0.000419271,-0.000372705,-0.000326134
352.632,4.3462e-005,-0.000390963,-0.000304113,-0.000390963,-0.000694802,-0.00073819,-0.000824954,-0.000824954,-0.000868329,-0.00073819,-0.00073819,-0.000694802,-0.000564611,-0.000694802,-0.000694802,-0.000608012,-0.000608012,-0.000608012,-0.000390963,-0.000564611,-0.00034754,-0.000564611,-0.000608012,-0.000434381,-0.000304113
354.801,-0.000162353,-0.00056797,-0.000527426,-0.000608511,-0.000892192,-0.000932702,-0.000932702,-0.000973209,-0.000892192,-0.000932702,-0.000770637,-0.000811159,-0.000851677,-0.000851677,-0.000770637,-0.000811159,-0.000770637,-0.000730111,-0.000811159,-0.000770637,-0.000730111,-0.000649048,-0.00056797,-0.000608511,-0.000649048
356.97,-0.000304715,-0.000761386,-0.000571165,-0.000685307,-0.000913503,-0.000989542,-0.00110357,-0.00114158,-0.00110357,-0.000989542,-0.000875479,-0.00114158,-0.00102756,-0.00102756,-0.000875479,-0.000989542,-0.000875479,-0.000913503,-0.000989542,-0.000875479,-0.000951524,-0.000837451,-0.000761386,-0.000761386,-0.000761386
359.139,-0.000431311,-0.000718614,-0.000646806,-0.000718614,-0.00100573,-0.00111335,-0.0010416,-0.00114921,-0.00107748,-0.00111335,-0.00111335,-0.00107748,-0.00114921,-0.0010416,-0.0010416,-0.000969849,-0.000898082,-0.000933967,-0.000969849,-0.000898082,-0.000826304,-0.000754514,-0.000754514,-0.000826304,-0.00079041
361.307,-0.000410972,-0.000821555,-0.000753152,-0.000855753,-0.00106088,-0.00106088,-0.00116341,-0.00119758,-0.00130008,-0.00119758,-0.00116341,-0.00112924,-0.00109506,-0.00112924,-0.00106088,-0.00109506,-0.000992517,-0.0010267,-0.0010267,-0.0010267,-0.00095833,-0.000992517,-0.000855753,-0.00092414,-0.000787355
363.475,-0.000494097,-0.000856077,-0.00088897,-0.00088897,-0.00118489,-0.00121776,-0.00128348,-0.00125062,-0.0013492,-0.00128348,-0.00118489,-0.00128348,-0.00115202,-0.00121776,-0.00118489,-0.00131634,-0.00111915,-0.00102051,-0.00111915,-0.00108627,-0.00111915,-0.000987632,-0.00092186,-0.000954747,-0.000954747
365.642,-0.000608547,-0.000992454,-0.000896509,-0.000928493,-0.00128016,-0.00128016,-0.0015038,-0.00140797,-0.00147186,-0.00131212,-0.0012482,-0.00131212,-0.00131212,-0.00121624,-0.0012482,-0.00128016,-0.00112035,-0.00118428,-0.00108838,-0.00115232,-0.00108838,-0.00108838,-0.00102443,-0.00108838,-0.000960475
367.808,-0.000692755,-0.00103872,-0.000944393,-0.00100728,-0.00135299,-0.00138441,-0.00141582,-0.00141582,-0.00144723,-0.00141582,-0.00132158,-0.00138441,-0.00132158,-0.00125873,-0.00135299,-0.00135299,-0.00129016,-0.00119588,-0.00122731,-0.00119588,-0.00116446,-0.00116446,-0.00113302,-0.00103872,-0.00100728
